Partner,Dependents,tenure,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizenCat,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Mailed check
0,0,52,1,1,49.15,2550.9,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
1,1,5,1,1,85.75,470.95,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
0,0,8,1,1,92.57317756415577,811.496037091235,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,19,0,0,83.875306701537,1633.4024779568645,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,4,1,1,70.9,273.0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
0,0,30,1,1,73.2117339072339,2185.516117837364,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0,19,1,1,89.60377420680052,1760.4033711605116,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,56,0,1,100.8621815048293,5805.4975613598945,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,10,1,0,81.8905812747629,828.8081733534808,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,9,1,1,83.13734356874016,790.6767460578877,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,70.51162622840847,70.51162622840847,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,4,1,1,70.14909615309207,268.3368942198351,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,4,1,1,84.6,360.1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,24,1,1,83.06278970206442,1972.3185656114847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,34,0,0,88.22951273826044,3053.631321051734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,1,1,74.9411318197875,3443.596657001443,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,2,1,0,29.85,75.6,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,7,1,1,74.4,527.9,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,10,1,1,50.42489667735632,521.0696091560072,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,29,1,1,74.10316858692934,2130.8613644291327,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,1,0,69.95,330.15,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,3,1,1,56.77427986842236,154.84697410216734,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,0,6,1,1,87.74969748544687,578.6675943779629,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,45.3,45.3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,7,1,0,20.073741819101823,166.47037915369935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8,1,0,19.131812939157253,182.17034682953363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,5,1,0,49.90457055569377,235.2873265110257,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,4,1,0,30.961438134843846,134.3341883301804,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
0,0,19,1,1,74.4136643003309,1484.1577990891105,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,51,0,1,94.8,4837.6,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0,8,1,1,89.84960850861924,743.4163137043067,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,1,1,0,69.82702968628787,69.82702968628787,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,10,1,1,85.47932668946473,833.233422009928,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,67,0,1,110.27870022303908,7499.993039639007,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,11,1,0,48.55,501.0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0
0,0,1,1,1,71.65,71.65,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,1,71,1,1,105.1,7548.1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
0,0,4,1,0,77.92554908779752,299.4594946928697,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,1,74.7,165.4,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,15,1,0,86.22355167498654,1270.8358952246363,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,93.3178628780301,93.3178628780301,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,25.10143814460721,25.10143814460721,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,3,1,0,50.82066958391074,185.92721980270406,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,17,1,1,94.4,1617.5,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0,2,1,1,75.45,158.4,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,0,50.9,50.9,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,3,1,1,36.85,108.7,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
0,0,19,1,1,90.6,1660.0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
1,0,15,1,0,86.15751435979234,1393.397668193442,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,12,1,1,61.65,713.75,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1,1,1,1,1,74.5,74.5,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,18,1,0,95.56584377094359,1778.813360359421,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,22,1,0,84.0474444065967,1853.187582964318,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,2,1,1,79.75,164.5,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,7,1,1,95.6,644.35,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
0,0,34,1,0,78.233710835654,2637.8429808304586,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,40,0,1,99.2,4062.2,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0
0,0,22,1,0,87.3135073708173,1905.1495699115983,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,58,1,1,98.7,5812.6,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
1,0,3,1,1,95.04498487110163,289.4138313094194,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,10,1,0,82.07413897911057,828.8903752819496,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,1,95.1,95.1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,15,1,0,24.829589624767284,404.11940528069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,1,1,64.93462490212889,940.6217795293551,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,3,1,1,76.57657119074463,247.39930207520993,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,15,1,1,75.3,1147.45,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0
0,0,2,1,1,54.00964185454404,108.81411011490323,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,30,1,1,85.0,2624.25,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,8,1,1,83.53704739478613,756.178975044438,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,19.903084213567432,19.903084213567432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,48.06635912252522,183.30170751266783,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1,1,1,20.0671088252332,20.0671088252332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,1,75.7,189.2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,2,1,0,45.85,81.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,11,1,1,96.2,1222.05,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0
1,0,20,1,1,70.48874712075164,1470.8597918595,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,2,1,0,70.09469855617338,152.27347183937832,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,59.35823674685578,59.35823674685578,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,44,0,0,103.3928217768102,4537.0713331016905,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,47,0,1,106.6719221635633,5089.7210870518165,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1,69.85,69.85,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,85.8,85.8,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
1,0,3,1,1,36.45,93.7,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,8,1,0,25.5,215.2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,6,1,1,84.35,474.9,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,75.70901614198638,75.70901614198638,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,10,1,1,29.65,291.4,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,14,1,1,89.95,1178.4,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
0,0,2,1,0,69.89253162843353,145.53584577250788,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0,41,0,0,75.68801431402645,3162.3821133217716,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,37,1,1,76.04690544884842,2868.6469424109405,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,22,0,0,40.577019350653245,883.533041298726,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,19,0,0,88.13680610283717,1728.1101033454054,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,25.24173639211567,25.24173639211567,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1,69.8,69.8,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,1,48,0,1,95.5,4627.85,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0,0,2,1,1,95.85,197.7,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1,74.67755754189352,74.67755754189352,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,74.60890010555872,74.60890010555872,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,5,1,0,51.392469181090455,252.35179121038183,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,42,1,0,70.77501203279641,3019.4345044040997,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,5,1,1,89.31649902660732,502.61299733799444,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,12,1,0,77.60743408890103,946.9223012381296,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,12,1,1,98.1,1060.2,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,1,1,1,69.35,69.35,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,5,1,1,89.229015918528,459.6701559664144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,66,0,1,110.85,7491.75,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
0,0,1,1,1,101.72162914566036,101.72162914566036,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,44,0,0,88.4,3912.9,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1
0,0,24,1,1,98.75,2407.3,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,10,1,0,37.01091424779294,335.8870072151447,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,15,1,1,76.0,1130.85,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,37,0,1,80.05366247556047,3014.9086449905417,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,5,1,0,51.88459277515126,253.8433042569969,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,1,1,70.6962829972326,70.6962829972326,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,1,49,0,0,106.45654476704543,5329.490962160796,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,23,1,1,90.71852430318778,2120.563538555149,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0,55.15738067725106,55.15738067725106,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,1,86.2,178.7,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
0,0,4,1,1,76.65,333.6,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
1,0,20,1,1,89.0,1820.45,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
1,0,3,1,1,74.75,229.5,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
0,0,64,0,1,105.92850338931615,6938.702016600915,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,49.95,49.95,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1,69.59929534171908,69.59929534171908,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,26,0,0,94.60055710606733,2519.2149157424737,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1,74.7,74.7,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,34,1,1,100.38923747624996,3528.094178911608,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,36,1,1,99.54900112278956,3546.7740603165917,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,38,0,1,61.64085598539626,2356.4261517006994,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,8,1,0,86.03758825988487,652.8994403031691,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,51,0,0,21.26809139325899,1052.4675802283934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,47,0,0,63.472099268348884,3010.5540339299787,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,0,1,1,1,70.15,70.15,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,19,1,1,61.634994288648315,1138.3620531021895,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,50.88136468564228,50.88136468564228,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,6,1,1,91.79507108985479,571.7478420953005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,69.9,69.9,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,3,1,0,89.99950508589357,259.69356416300917,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,19.960817458232857,19.960817458232857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,45.60211873577473,45.60211873577473,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1,10,1,1,100.25,1064.65,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
1,0,30,1,0,95.9088600263259,3012.612552892744,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,2,1,0,44.87231617976163,84.6450551684506,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,4,1,1,24.610088461113882,98.49481113072058,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,54,0,0,100.93298322687923,5478.241376866886,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,1,1,0,85.6191926025906,85.6191926025906,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
1,0,24,1,1,40.65,933.3,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0,2,1,0,77.69686478233791,152.1591317858782,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,1,1,1,44.34252031918957,44.34252031918957,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,18,1,0,90.52457740474968,1589.964802963743,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,18,1,0,57.45,990.85,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,34,0,1,88.8364364786583,3045.1945023697717,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,35,1,1,75.2,2576.2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,5,1,1,49.2,216.9,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,32,1,1,80.3,2483.05,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
0,0,1,1,1,79.68412251498712,79.68412251498712,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,38,0,1,70.45,2597.6,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
1,1,69,0,0,98.32958823982511,6858.579066035443,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,3,1,1,52.07421189851826,170.3108704158718,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,30,1,1,77.6744563038423,2270.287193260008,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,1,1,1,85.5106804798972,85.5106804798972,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,6,1,1,50.8,288.05,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,4,1,1,101.7,364.55,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,7,1,1,81.94612056440619,604.7851414814593,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,34,1,1,106.35,3549.25,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,2,1,0,53.9229018353679,107.86203775029679,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1
0,0,4,1,1,74.8,321.9,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0
0,0,8,1,0,96.05785524990733,849.1230361875231,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0,0,11,1,1,74.55,824.75,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,1,1,0,20.40592154794969,20.40592154794969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,86.01482799561029,86.01482799561029,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0,58.546136140907876,58.546136140907876,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,32,1,0,87.47171392784462,2748.6649258381376,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,0,69.66737176686821,69.66737176686821,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,24,1,1,89.37707465244681,2257.695348134496,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0,10,1,1,79.95,857.2,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,70.25,70.25,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,6,1,0,87.07546402304439,584.5288825511733,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,17,1,0,93.85,1625.65,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,1,1,1,20.24840770697102,20.24840770697102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,69.15,69.15,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,19.355526901834793,19.355526901834793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,1,0,89.44381517565992,1450.5005862825326,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,5,1,1,78.75,412.1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,59,0,0,19.35,1099.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,1,1,89.69555489649575,640.6255384316584,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,45,0,0,64.19591882730326,2899.652460411066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,1,1,19.45,19.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,0,0,99.62166637685478,6122.0423593132155,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,99.9380311000385,99.9380311000385,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,3,1,0,50.73834066576016,151.45410538360386,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1,20.266408974139882,20.266408974139882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,14,1,1,80.45,1072.0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,5,1,0,75.55,413.65,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,6,1,1,81.75756111028976,466.92067510569706,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,9,1,0,98.92899493632615,922.0990567327282,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1,74.95,74.95,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,35,0,1,86.81032710239903,3092.893457952019,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,0,36,1,1,87.55,3078.1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
0,0,28,1,1,87.30110317300795,2445.0180713758627,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,21,1,1,94.25,1973.75,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,59,0,0,100.90033133172264,5920.813207303854,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,40,1,0,94.08784309191664,3721.6993766321452,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,35,0,1,84.78483547252274,3027.470018335909,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,12,0,0,96.62807648491295,1117.074365768381,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,3,1,1,19.6,59.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,1,0,19.871639428521405,168.29458853668035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,1,1,75.74762180039197,160.39831780263177,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,6,1,1,107.64607768023099,668.6034564057206,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,45.661219407453736,45.661219407453736,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,12,1,0,86.63824827754524,1054.0567797666204,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,1,10,1,0,95.2,930.4,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,41,0,1,112.12693210571338,4580.085405794017,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,15,1,1,79.4,1156.1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,69.65422101990119,69.65422101990119,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,25.616282913470982,25.616282913470982,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,15,1,0,85.66773914651215,1381.0200245185704,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,66,0,0,88.17072099436595,5917.938605947474,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
1,0,54,0,0,55.61692415625829,2986.4647774905243,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,39,1,1,50.75,2011.4,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,36,0,0,83.45725494976217,3052.6192882982073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,18.933512491417194,18.933512491417194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6,1,1,84.33002267030635,474.96617490461017,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,7,1,1,98.05,713.0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0
0,0,46,1,1,87.20155080274301,4044.7784558820763,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,0,4,1,0,77.85,299.2,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,19.375970240999663,19.375970240999663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,15,1,0,76.93308010773862,1149.8833618715014,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,35.80404376670407,35.80404376670407,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,78.95,78.95,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,101.94488404634127,101.94488404634127,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,13,1,1,54.45,706.85,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
0,0,6,1,1,89.5,573.3,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,3,1,1,29.6,79.45,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
1,0,13,1,1,88.54580368709892,1235.0421281961214,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,0,69.27890781881977,118.7501202307879,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,3,1,1,84.62805664018573,265.2158300794428,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,2,1,0,80.16784662095134,159.63066829004958,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0,75.68391018913029,75.68391018913029,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,60,0,1,106.0,6441.4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
1,0,65,0,1,105.53680355412308,6985.36293227784,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,25,1,1,100.18248723817636,2387.6845970119834,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,7,1,0,95.22896111051593,659.03254284796,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,6,1,1,84.2,519.15,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,3,1,0,74.34201892397655,213.67402721247336,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,0,94.93902334567571,178.02765386922624,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,35,1,1,89.57613833698338,3224.797872433953,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
